Title,Link
天津市认定机构：天津市关于2023年第二批完成异地搬迁高新技术企业的公告,/gqrdw/c101559/202311/c275cac7e3d84a3fa89e34d9a51b53ac.shtml
对四川省认定机构2023年认定报备的第一批高新技术企业进行备案的公告,/gqrdw/c101470/202311/a14b4fff68524b06a44ec947666b3702.shtml
对青岛市认定机构2023年认定报备的第一批 高新技术企业拟进行备案的公示,/gqrdw/c101425/202311/22fbdbc1b8c144e2a35a93642c00d716.shtml
对内蒙古自治区认定机构2023年认定报备的第二批高新技术企业拟进行备案的公...,/gqrdw/c101411/202311/2bd9cfa90c0f4242a635c2a1aafaf4e0.shtml
对新疆维吾尔自治区认定机构2023年认定报备的第二批高新技术企业拟进行备案...,/gqrdw/c101442/202311/f998f2436f194cbaa2a90a1cbc91996a.shtml
江苏省认定机构：关于同意江苏省2023年第十批高新技术企业更名的公告,/gqrdw/c101496/202311/db9d950ed6bb42d89d59f73138bc1ca1.shtml
江苏省认定机构：关于同意江苏省2023年第九批高新技术企业更名的公告,/gqrdw/c101496/202311/e15de85c9c504082bc6b75afae58b775.shtml
对北京市认定机构2023年认定报备的第一批高新技术企业进行备案的公告,/gqrdw/c101443/202311/cf33e4c358f24e9491a01f765a760383.shtml
对安徽省认定机构2023年认定报备的第一批高新技术企业进行备案的公告,/gqrdw/c101456/202311/2a6f697948e74853a41883539cdc5a2e.shtml
对深圳市认定机构2023年认定报备的第一批高新技术企业进行备案的公告,/gqrdw/c101466/202311/38ed4174b3f04d5cbd0a7ea7d820d543.shtml
对深圳市认定机构2023年认定报备的第二批高新技术企业进行备案的公告,/gqrdw/c101466/202311/fff07c65e5fe4c42bfcdabe69a80536c.shtml
对新疆维吾尔自治区认定机构2023年认定报备的第一批高新技术企业进行备案的...,/gqrdw/c101478/202311/cbabdac08aa143c68e53d782b7e416c3.shtml
对甘肃省认定机构2023年认定报备的第二批高新技术企业进行备案的公告,/gqrdw/c101475/202311/cdb13b50a21941389543d1d7d00bb094.shtml
对甘肃省认定机构2023年认定报备的第一批高新技术企业进行备案的公告,/gqrdw/c101475/202311/6012bc18eb6f426b9e77d07e0ab5a324.shtml
对吉林省认定机构2023年认定报备的第一批高新技术企业进行备案的公告,/gqrdw/c101450/202311/9d0b4d40a036463bb7be9726a552d8d3.shtml
对重庆市认定机构2023年认定报备的第一批高新技术企业进行备案的公告,/gqrdw/c101469/202311/04a6853fab804f58a34dd02a9fbf009b.shtml
关于对北京市认定机构2023年认定报备的第一批集成电路等领域政策试点高新技...,/gqrdw/c101443/202311/8a51d0964d1a4dbd9d98f1460e3b0e0a.shtml
对云南省认定机构2023年认定报备的第一批高新技术企业拟进行备案的公示,/gqrdw/c101436/202311/5bd7f3db699344e593669f015664f868.shtml
对江苏省认定机构2023年认定报备的第一批高新技术企业拟进行备案的公示,/gqrdw/c101417/202311/536c4190b86848528bed20bba2658b97.shtml
对宁夏回族自治区认定机构2023年认定报备的第一批高新技术企业进行备案的公...,/gqrdw/c101477/202311/230dcad627314448ad83042ff1ce4cc3.shtml
对湖北省认定机构2023年认定报备的第二批高新技术企业进行备案的公告,/gqrdw/c101463/202311/a20ad8d720a2417f857abdcdc87e6500.shtml
对天津市认定机构2023年认定报备的第一批高新技术企业拟进行备案的公示,/gqrdw/c101408/202311/a27552d94ffb4b7d85416a6976166bae.shtml
对山西省认定机构2023年认定报备的第一批高新技术企业拟进行备案的公示,/gqrdw/c101410/202311/66bd96e717bb446daa075b0cb0dcf074.shtml
对湖北省认定机构2023年认定报备的第一批高新技术企业进行备案的公告,/gqrdw/c101463/202311/799675d81495413cb20be5104bab4cde.shtml
对湖南省认定机构2023年认定报备的第一批高新技术企业进行备案的公告,/gqrdw/c101464/202311/8552106d09a74f7a88e32618ee19ae74.shtml
对河北省认定机构2023年认定报备的第一批高新技术企业进行备案的公告,/gqrdw/c101445/202311/c79207d78dac49a8bd5d9207f95132cf.shtml
厦门市认定机构：关于厦门市2023年第五批高新技术企业更名的公告,/gqrdw/c101501/202311/5c13ac8c3d504223895d5c1fa85d26c5.shtml
北京市认定机构：北京市科学技术委员会、中关村科技园区管理委员会 北京市财...,/gqrdw/c101486/202311/60a38771405347c3b84998dd2f54e0ba.shtml
对黑龙江省认定机构2023年认定报备的第一批高新技术企业进行备案的公告,/gqrdw/c101451/202311/2c4e05475d2446348decbe7ac719c383.shtml
天津市认定机构：关于天津市2023年第二批高新技术企业更名的公告,/gqrdw/c101487/202311/8e951a547758458d8819b41a8f59a33a.shtml
山东省认定机构：关于临沂周之科技开发有限公司等21家高新技术企业资格继续...,/gqrdw/c101575/202310/533a8fd730e942478b7013c57fdd1eae.shtml
山东省认定机构：关于水发物联科技有限公司等68家高新技术企业资格继续有效...,/gqrdw/c101575/202310/557aab392b6642088f6962be69aaa573.shtml
贵州省认定机构：关于贵州省2023年高新技术企业更名（第四批）的公告,/gqrdw/c101514/202310/e1e0ad7151aa41beb95929092da39adb.shtml
对黑龙江省认定机构2023年认定报备的第二批高新技术企业拟进行备案的公示,/gqrdw/c101415/202310/19394f9ffea74422850d20627ab18458.shtml
对湖北省认定机构2023年认定报备的第三批高新技术企业拟进行备案的公示,/gqrdw/c101427/202310/7e088417f6324952ba1319e4b0bc9ca7.shtml
对北京市认定机构2023年认定报备的第三批集成电路等领域政策试点高新技术企...,/gqrdw/c101407/202310/0894810a2e5748db8fb9d8aa79846d58.shtml
对内蒙古自治区认定机构2023年认定报备的第一批高新技术企业拟进行备案的公...,/gqrdw/c101411/202310/1cb9cc2d0b1540fa8047a175b52638e8.shtml
对北京市认定机构2023年认定报备的第二批集成电路等领域政策试点高新技术企...,/gqrdw/c101407/202310/dd78c89810924b8abc2085af86b129e0.shtml
对北京市认定机构2023年认定报备的第二批高新技术企业拟进行备案的公示,/gqrdw/c101407/202310/c843c1687b9f444b8de43afd176479ce.shtml
贵州省认定机构：关于贵州省取消13家企业高新技术企业资格的公告,/gqrdw/c101550/202310/f4350aa87cdf419894d213b417c8fa35.shtml
北京市认定机构：北京市关于2023年第二批完成异地搬迁高新技术企业的公告,/gqrdw/c101558/202310/6d769dd355d74ede90319f1e6a806e76.shtml
陕西省认定机构：关于陕西省2023年第六批更名高新技术企业名单的公告,/gqrdw/c101517/202310/ffb2c94c414d48fbae45bc9ca6a2245e.shtml
湖北省认定机构：关于2023年第二批完成异地搬迁高新技术企业的公告,/gqrdw/c101578/202310/d5c6edc27971413482915f17f202a96b.shtml
湖北省认定机构：关于2023年第二批高新技术企业更名的公告,/gqrdw/c101506/202310/4f96818523a0441f8856a58f6c20dfde.shtml
对湖北省认定机构2023年认定报备的第一批高新技术企业拟进行备案的公示,/gqrdw/c101427/202310/940132b416bf4ac68a5a3bd0ae6b192f.shtml
对河北省认定机构2023年认定报备的第一批高新技术企业拟进行备案的公示,/gqrdw/c101409/202310/115ec52105dd402cbf32e975954fcc8f.shtml
对宁夏回族自治区认定机构2023年认定报备的第一批高新技术企业拟进行备案的...,/gqrdw/c101441/202310/53529a707ee54dffafbd77648f4142c8.shtml
对湖南省认定机构2023年认定报备的第一批高新技术企业拟进行备案的公示,/gqrdw/c101428/202310/34890954e71040a3a286c6dffc99d513.shtml
对四川省认定机构2023年认定报备的第一批高新技术企业拟进行备案的公示,/gqrdw/c101434/202310/cc174afee27e44899789ccec7a1dfb8c.shtml
对安徽省认定机构2023年认定报备的第一批高新技术企业拟进行备案的公示,/gqrdw/c101420/202310/a8d85fd7950947e396d1ed5071ca91c0.shtml
对吉林省认定机构2023年认定报备的第一批高新技术企业拟进行备案的公示,/gqrdw/c101414/202310/049e0cb055ad4bcab36220ae2cff3b8d.shtml
对深圳市认定机构2023年认定报备的第二批高新技术企业拟进行备案的公示,/gqrdw/c101430/202310/bc3bf140b10c484e94f0cee5b3765a57.shtml
对深圳市认定机构2023年认定报备的第一批高新技术企业拟进行备案的公示,/gqrdw/c101430/202310/861e2404d94a4ef5be9b5e22b7d81b44.shtml
对新疆维吾尔自治区认定机构2023年认定报备的第一批高新技术企业拟进行备案...,/gqrdw/c101442/202310/c5833a26c1384beea2c619465b154b76.shtml
对甘肃省认定机构2023年认定报备的第二批高新技术企业拟进行备案的公示,/gqrdw/c101439/202310/a98120578a5b4e19a6eac11186b1a7d5.shtml
对甘肃省认定机构2023年认定报备的第一批高新技术企业拟进行备案的公示,/gqrdw/c101439/202310/b00f0b81a9e64998b2858114165147b5.shtml
对重庆市认定机构2023年认定报备的第一批高新技术企业拟进行备案的公示,/gqrdw/c101433/202310/7011b8c34633444d8321a1cd6bf28711.shtml
对湖北省认定机构2023年认定报备的第二批高新技术企业拟进行备案的公示,/gqrdw/c101427/202310/260a9cac0fd340e0989ccc672169e76a.shtml
对北京市认定机构2023年认定报备的第一批集成电路等领域政策试点高新技术企...,/gqrdw/c101407/202310/d2ae0285db1a499cab22008bfe28080f.shtml
对黑龙江省认定机构2023年认定报备的第一批高新技术企业拟进行备案的公示,/gqrdw/c101415/202310/e07c59a1fe5d4f5eaab9620f9d10c719.shtml
安徽省认定机构：关于取消安徽圣鹰药业有限公司等30家企业高新技术企业资格...,/gqrdw/c101535/202310/ff5a50338ba44b1e9d1b3cf411c5fa2f.shtml
安徽省认定机构：关于安徽省2023年第二批完成异地整体搬迁高新技术企业的公...,/gqrdw/c101571/202310/50ebcf4272984f20be464138501e5ee5.shtml
湖南省认定机构：关于取消湖南服装厂有限责任公司等18家企业高新技术企业资...,/gqrdw/c101543/202310/d8a3b71886b04fff868ccc0fa65aa387.shtml
贵州省认定机构：关于贵州省取消贵州优泰科技有限公司高新技术企业资格的公...,/gqrdw/c101550/202310/95a0467f5e4845eca9f52a826e7f2e0a.shtml
对北京市认定机构2023年认定报备的第一批高新技术企业拟进行备案的公示,/gqrdw/c101407/202310/8c93c599ab8444fc90934064b8d0117c.shtml
广东省认定机构：关于广东省2023年第六批高新技术企业更名的公告,/gqrdw/c101508/202310/0dd7f346b8724e63b9fc619c83851d71.shtml
广东省认定机构：关于广东省2023年第六批完成异地搬迁高新技术企业的公告,/gqrdw/c101580/202310/c11ff1b547324fbe9ac6e75609c82aa2.shtml
四川省认定机构：关于成都交投信息科技有限公司高新技术企业资格继续有效的...,/gqrdw/c101585/202310/c34a64b78b9e41d0bd5c3dcec57d06b1.shtml
山西省认定机构：关于2023年第四批高新技术企业更名的公告,/gqrdw/c101489/202310/e58a3dff6f314e87ad9718f39a7c891e.shtml
甘肃省认定机构：关于甘肃省2023年度第五批更名高新技术企业名单的公告,/gqrdw/c101518/202310/6f6bf287e07f46f8b4371469d420c558.shtml
深圳市认定机构：关于2023年第一批高新技术企业异地搬迁的公告,/gqrdw/c101581/202310/cf41b04b1fdf4197afd05999fb88c506.shtml
青岛市认定机构：关于青岛市2023年第四批高新技术企业更名的公告,/gqrdw/c101504/202310/75fc7b9fe0e84113b3e3ea794155d136.shtml
贵州省认定机构：关于贵州省2023年第三批高新技术企业更名的名单,/gqrdw/c101514/202310/c373df241c6148208e9a1a2f9252b6a7.shtml
吉林省认定机构：吉林省关于取消吉林省金铭朗巍彩镀科技有限公司等23家企业...,/gqrdw/c101529/202310/60b98abd0ee946b79f2a07b2a0a3be15.shtml
青岛市认定机构：关于青岛百浪智能装备有限公司等3家高新技术企业资格继续有...,/gqrdw/c101576/202309/d0ca5f66b67b462d8923f145500afb2d.shtml
重庆市认定机构：重庆市高新技术企业认定管理机构关于取消重庆山顿科技有限...,/gqrdw/c101548/202309/2fd8667cd04649c79b7fa982dfe3e0bd.shtml
辽宁省认定机构：关于取消辽宁省东煤测试分析研究院等13家企业高新技术企业...,/gqrdw/c101527/202309/c296d017cf8049c6b733d300595df460.shtml
江苏省认定机构：关于撤销南京泽宇盛世科技有限公司高新技术企业资格继续有...,/gqrdw/c101532/202309/bd06c255caae4293ab1647b89c6928fa.shtml
江西省认定机构：关于江西省2023年第六批高新技术企业更名的公告,/gqrdw/c101502/202309/ed94f7a05f4b4df7a5a682bb8ca32264.shtml
上海市认定机构：关于公布上海市2023年度第二批高新技术企业更名名单的通知,/gqrdw/c101495/202309/4999a5a3fd81435396394290bdb17001.shtml
上海市认定机构：关于公布上海市2023年度第一批高新技术企业更名名单的通知,/gqrdw/c101495/202309/603e079749da44609ac60ebf83e7f15f.shtml
江西省认定机构：关于江西省2023年第三批完成异地整体搬迁高新技术企业资格...,/gqrdw/c101574/202309/84c0460afc1b4966aa88468f414b6b50.shtml
辽宁省认定机构：关于辽宁省2023年第一批完成异地搬迁高新技术企业的公告,/gqrdw/c101563/202309/67157b72aff544c1b485004602b80276.shtml
江苏省认定机构：关于南京道图信息技术有限公司等高新技术企业资格继续有效...,/gqrdw/c101568/202309/89312d1e48a64b46841d15e5ad2a8a8e.shtml
湖南省认定机构：关于湖南省2023年第一批完成易地搬迁高新技术企业的公告,/gqrdw/c101579/202309/ad349caf3cb94e34979f7cb7f67e6b82.shtml
四川省认定机构：关于撤销四川蓝本数字建造科技有限公司2021年高新技术企业...,/gqrdw/c101549/202309/70e5e9a9d0264ff7a69f8d385a305a73.shtml
陕西省认定机构：关于陕西省2023年第五批更名高新技术企业名单的公告,/gqrdw/c101517/202309/181c31d5d33f496886d5826a73828ceb.shtml
广东省认定机构：关于取消广州市唯量工控技术有限公司等5家企业高新技术企业...,/gqrdw/c101544/202309/d924ed88a74d4cef9075a7aaf44ba71e.shtml
湖南省认定机构：关于湖南省2023年第三批高新技术企业更名（含重大变化）的...,/gqrdw/c101507/202309/1628bf8cfdae4d6e9e2fadc12abbe664.shtml
重庆市认定机构：关于重庆市2023年第二批高新技术企业更名通过企业的公告,/gqrdw/c101512/202309/ed45d33bdd8f4154a5a15782fb1879f3.shtml
江苏省认定机构：关于同意江苏省2023年第八批高新技术企业更名的公告,/gqrdw/c101496/202309/aaac2106e0e7496b891b456fa34fa8ee.shtml
江苏省认定机构：关于常州迁帆科技有限公司等高新技术企业资格继续有效的公...,/gqrdw/c101568/202309/d946445983cb4fd4a77ae25535e4f844.shtml
北京市认定机构：北京市科学技术委员会、中关村科技园区管理委员会 北京市财...,/gqrdw/c101486/202309/81b3cf92273a4bd8a5011f1809ce2e55.shtml
山西省认定机构：山西省科学技术厅 山西省财政厅 国家税务总局山西省税务局...,/gqrdw/c101525/202309/e340a6160b9742f2aecac73841f5fb0c.shtml
山西省认定机构：山西省科学技术厅 山西省财政厅 国家税务总局山西省税务局...,/gqrdw/c101489/202309/6449951d6a9d4124a479a110836c02d0.shtml
广东省认定机构：关于取消广州爱动网络科技有限公司等22家企业高新技术企业...,/gqrdw/c101544/202309/7e6d9ddceecb44469961ef492914a5b9.shtml
湖北省认定机构：关于取消湖北省精量建设工程质量检测有限公司等47家高新技...,/gqrdw/c101542/202309/93d67ec4a4924d83bcb78be0ce7d5f71.shtml
河北省认定机构：关于公布河北省2023年第三批更名高新技术企业的通知,/gqrdw/c101488/202308/bab9e9783b204ab4866db15dddacba8c.shtml
厦门市认定机构：关于厦门市2023年第四批高新技术企业更名的公告,/gqrdw/c101501/202308/1595e200aa014e1b8e86b64437231a49.shtml
宁夏回族自治区认定机构：关于取消宁夏回族自治区电力设计院有限公司等2家企...,/gqrdw/c101556/202308/139845be25434588a722f4eca1af947a.shtml
广东省认定机构：关于广东省2023年第五批高新技术企业更名的公告,/gqrdw/c101508/202308/f789bdec0c99430c8d5eb05ea3bb9745.shtml
陕西省认定机构：关于陕西省2023年第四批更名高新技术企业名单的公告,/gqrdw/c101517/202308/d86899c85bcf4dce8c8737b001d8a092.shtml
江苏省认定机构：关于取消南京肯仑电子科技有限公司等高新技术企业资格的公...,/gqrdw/c101532/202308/d4507869e0df4100bd5f43ece51df1eb.shtml
重庆市认定机构：重庆市关于2023年第二批完成异地搬迁高新技术企业的公告,/gqrdw/c101584/202308/ae2f4b6042944e409c7d8eaea4a4efef.shtml
天津市认定机构：天津市关于2023年第一批完成异地搬迁高新技术企业的公告,/gqrdw/c101559/202308/9d902ab2cb27409592ad401057efd829.shtml
天津市认定机构：天津市关于2023年第一批完成异地搬迁高新技术企业的公告,/gqrdw/c101559/202308/d98b752265924588a5b2edb1dc6014b6.shtml
广东省认定机构：关于广东省2023年第五批完成异地搬迁高新技术企业的公告,/gqrdw/c101580/202308/3d2006881c2b4313b82fda5a1f1c94fc.shtml
甘肃省认定机构：关于取消兰州卓凡电子科技有限公司等2家高新技术企业资格的...,/gqrdw/c101554/202308/14098884de214a62a77483a58db7111f.shtml
厦门市认定机构：关于厦门市2023年第一批完成异地搬迁高新技术企业的公告,/gqrdw/c101573/202308/36772be86788495698039a94ecf2df1e.shtml
黑龙江省认定机构：关于黑龙江省2023年第二批高新技术企业更名的公告,/gqrdw/c101494/202308/b17a1fd2ea4345ea89bfef37b03695e8.shtml
吉林省认定机构：吉林省关于2023年第二批高新技术企业更名的公告,/gqrdw/c101493/202308/f3553285784e425d8967a07fe2280d44.shtml
四川省认定机构：关于四川省2023年第二批高新技术企业更名通过企业的公告,/gqrdw/c101513/202308/56bb97e2b69845b58f5fd1ce53b0fb06.shtml
广东省认定机构：关于广东省2023年第四批完成异地搬迁高新技术企业的公告,/gqrdw/c101580/202308/64eb4b0a57984f36b36320346ec39e76.shtml
江西省认定机构：关于江西省2023年第五批高新技术企业更名的公告,/gqrdw/c101502/202308/63a3ad58ab8f46758f48833d597e239a.shtml
广东省认定机构：关于广东省2023年第四批高新技术企业更名的公告,/gqrdw/c101508/202308/c3d764cacb864bcea2301a4c78d20c24.shtml
江苏省认定机构：关于同意江苏省2023年第七批高新技术企业更名的公告,/gqrdw/c101496/202308/bcd26b1856ff433789a0b8172e33135e.shtml
江苏省认定机构：关于同意江苏省2023年第六批高新技术企业更名的公告,/gqrdw/c101496/202308/1e66b1353d4b4168a34eba2fabded7da.shtml
江苏省认定机构：关于南京巧力新动科技有限公司等高新技术企业资格继续有效...,/gqrdw/c101568/202308/d9d31cddf6764fe7b12b640184c475ec.shtml
黑龙江省认定机构：关于取消哈尔滨永迈电力设备有限公司等13家企业高新技术...,/gqrdw/c101530/202308/1e5d8546d7ef47009433e26a445937e3.shtml
江苏省认定机构：关于同意江苏省2023年第五批高新技术企业更名的公告,/gqrdw/c101496/202308/259ac7041dd948eeada5f47a30802b29.shtml
青岛市认定机构：关于青岛市2023年第三批高新技术企业更名的公告,/gqrdw/c101504/202308/73e603cd3a9d432a98f8cc4153e1372e.shtml
河北省认定机构：河北省高新技术企业认定管理工作领导小组关于取消河北新运...,/gqrdw/c101524/202308/c1c204e836c646eb84c1cd6dcf49359a.shtml
厦门市认定机构：关于厦门市2023年第三批高新技术企业更名的公告,/gqrdw/c101501/202308/c7fe84a53525449082979392489c430a.shtml
上海市认定机构：关于2023年度上海市第二批完成异地搬迁高新技术企业的公告,/gqrdw/c101567/202308/2c9092c3cbdf42d6b731eb315758ca94.shtml
上海市认定机构：关于2023年度上海市第一批完成异地搬迁高新技术企业的公告,/gqrdw/c101567/202308/90106d99003745b1b94ca5d5b571c6bd.shtml
青岛市认定机构：关于取消青岛彩虹环保工程有限公司等23家企业高新技术企业...,/gqrdw/c101540/202307/423654731b9c42dfbc668a3848b34709.shtml
青岛市认定机构：关于佰年颐堂医疗科技股份有限公司等3家高新技术企业资格继...,/gqrdw/c101576/202307/8344f1a6f7f24bcab6571fe6b5a6a6c9.shtml
黑龙江省认定机构：关于黑龙江省2023年第一批完成异地搬迁高新技术企业的公...,/gqrdw/c101566/202307/761e49d526d54f98ac686e4d150f62c1.shtml
上海市认定机构：关于公告2023年度上海市第一批撤销高新技术企业资格的通知,/gqrdw/c101531/202307/850663f3f33741f7a9d3a049132e736d.shtml
江西省认定机构：关于江西省2023年第四批高新技术企业更名的公告,/gqrdw/c101502/202307/cce9e10b6eb148f8bd0241a85ef8e47d.shtml
河南省认定机构：关于公布河南省2023年第一批更名高新技术企业名单的通知,/gqrdw/c101505/202307/793bdff5c833473182392c847e2a5ebf.shtml
河南省认定机构：关于公布河南省2023年第一批更名高新技术企业名单的通知,/gqrdw/c101505/202307/981fba6ee9124f8d833971f3e26e6737.shtml
广东省认定机构：关于广东省2023年第三批高新技术企业更名的公告,/gqrdw/c101508/202307/272312ad52e5420da48467b1d705af7c.shtml
广东省认定机构：关于广东省2023年第三批完成异地搬迁高新技术企业的公告,/gqrdw/c101580/202307/71cd0e6647774eaaac4d436fdbba8ec7.shtml
湖北省认定机构：关于2023年第一批完成异地搬迁高新技术企业的公告,/gqrdw/c101578/202307/9710729cf46b4a60957c1a69dcc7da71.shtml
江苏省认定机构：关于旭奇数据技术（无锡）有限公司等高新技术企业资格继续...,/gqrdw/c101568/202307/0b47f73d67d14b4893b341bca6bb9061.shtml
安徽省认定机构：关于安徽省2023年第一批完成异地整体搬迁高新技术企业的公...,/gqrdw/c101571/202307/c4eb464c61b44bf9a75dce85698dea2d.shtml
安徽省认定机构：关于公布安徽省2023年第一批更名高新技术企业名单的通知,/gqrdw/c101499/202307/a690f9f6aa214050af0f0ed0ee3dd69e.shtml
福建省认定机构：关于公布福建省2023年度第一批异地搬迁高新技术企业名单的...,/gqrdw/c101572/202307/fffe50ef4e26472fb13a6dcb0b1b5729.shtml
河北省认定机构：关于公布河北省2023年第二批更名高新技术企业的通知,/gqrdw/c101488/202307/50db984ce4334050b56c95380d8b2cba.shtml
天津市认定机构：关于天津市2023年第一批高新技术企业更名及重大变更的公告,/gqrdw/c101487/202307/7f129f5db2ea4c729c31b7743c7ec898.shtml
江苏省认定机构：关于取消徐州高鑫惠网络信息科技有限公司等高新技术企业资...,/gqrdw/c101532/202307/2d76aec0e42e48d2aad6053e8676c9c4.shtml
江苏省认定机构：关于取消盐城市彭宇电气有限公司等高新技术企业资格的公告,/gqrdw/c101532/202307/505a40786b4649e1a2c1f13bebbad70a.shtml
江苏省认定机构：关于取消江苏淳瑞纺织科技有限公司等高新技术企业资格的公...,/gqrdw/c101532/202307/dc34bbeb3960472a806ffa6fc9f12c3e.shtml
陕西省认定机构：关于陕西省2023年第一批异地搬迁高新技术企业名单的公告,/gqrdw/c101589/202307/2a2bfc46c6ae4a1784ac179462501813.shtml
陕西省认定机构：关于陕西省2023年第三批更名高新技术企业名单的公告,/gqrdw/c101517/202307/335ac487c4b84fcfa19f7ec422e21fb4.shtml
吉林省认定机构：吉林省关于2023年第一批高新技术企业更名的公告,/gqrdw/c101493/202307/3f365e09713b48c8bb52cc8bbc58dd4f.shtml
浙江省认定机构：关于浙江省2023年第二批异地整体搬迁高新技术企业资格继续...,/gqrdw/c101569/202307/8be2694a8b4444998c98103a6241ea42.shtml
贵州省认定机构：关于贵州省2023年第二批高新技术企业更名的公告,/gqrdw/c101514/202307/942bd751ff4f4c08aa8c5e000de04d14.shtml
厦门市认定机构：关于厦门市2023年第二批高新技术企业更名的公告,/gqrdw/c101501/202307/4ec094c4100b4d5fa106d7b77f07f87e.shtml
湖北省认定机构：关于2023年第一批高新技术企业更名的公告,/gqrdw/c101506/202307/ae4249d1c27548a0b0aa1fe29a2a14cc.shtml
江苏省认定机构：关于同意江苏省2023年第四批高新技术企业更名的公告,/gqrdw/c101496/202306/e31630f896e64e89983df2f42bee5593.shtml
内蒙古自治区认定机构：关于2023年第一批高新技术企业更名的公告,/gqrdw/c101490/202306/218c6b9f778743e794492448fa1142f5.shtml
黑龙江省认定机构：关于黑龙江省2023年第一批高新技术企业更名公告,/gqrdw/c101494/202306/c6860ca567504744971fc6ea5eae227a.shtml
北京市认定机构：关于2023年第二批高新技术企业更名的公告,/gqrdw/c101486/202306/9f79cd08546d418ebaa720b19c27e357.shtml
辽宁省认定机构：关于辽宁省2023年第一批高新技术企业更名的公告,/gqrdw/c101491/202306/c495920f2b0e474dac0b6f5e094ce526.shtml
江苏省认定机构：关于取消苏州金手机器人有限公司高新技术企业资格的公告,/gqrdw/c101532/202306/c15bfe9bfb21494689930f9fea6594a5.shtml
江苏省认定机构：关于取消胜轶徳智能科技（苏州）有限公司高新技术企业资格...,/gqrdw/c101532/202306/e57cbbe0b6504d768da9e69974bd395e.shtml
江苏省认定机构：关于常州海乐瑞尔科技有限公司等高新技术企业资格继续有效...,/gqrdw/c101568/202306/d82b7535c7234803bf2fc48f423dbe8d.shtml
北京市认定机构：关于取消慧邦大成科技（北京）有限公司高新技术企业资格的...,/gqrdw/c101522/202306/e590b6713a114083b0dc9bac4aa58b5f.shtml
厦门市认定机构：关于厦门市2023年第一批高新技术企业更名的公告,/gqrdw/c101501/202306/eb250331559e4b619bd0df2b3f8f973a.shtml
广东省认定机构：关于广东省2023年第二批高新技术企业更名的公告,/gqrdw/c101508/202306/4fab9d7550ad49e1baaebd7f5ba8b9bb.shtml
广东省认定机构：关于广东省2023年第二批完成异地搬迁高新技术企业的公告,/gqrdw/c101580/202306/af6fff0f942e4e62a5e0a3e10e218e35.shtml
青岛市认定机构：关于取消山东富特能源管理股份有限公司等29家企业高新技术...,/gqrdw/c101540/202306/083eaa991ada4b5591f83bcdb5062bcf.shtml
青岛市认定机构：关于青岛市2023年第二批高新技术企业更名的公告,/gqrdw/c101504/202306/78c47c1879164989bf03102578efee7c.shtml
贵州省认定机构：关于取消10家高新技术企业资格的通知,/gqrdw/c101550/202306/fcf23e2326e44babb51fa586e4915e2c.shtml
贵州省认定机构：关于贵州省2023年高新技术企业更名（第一批）的公告,/gqrdw/c101514/202306/f1f943c65d934a4bacc4e7c2a19874c3.shtml
山西省认定机构：关于2023年山西省第二批高新技术企业更名的公告,/gqrdw/c101489/202306/26ae5ccb1e7b4a0199ea10c2fe78402c.shtml
陕西省认定机构：关于陕西省2023年第二批更名高新技术企业名单的公告,/gqrdw/c101517/202306/7c67e0890bfe4e9fac5f2d4434470845.shtml
海南省认定机构：关于海南数晟软件技术服务有限公司等8家高新技术企业资格继...,/gqrdw/c101583/202306/177b37ed0b9744dfb4eca517901a19d4.shtml
甘肃省认定机构：关于甘肃省2023年第三批更名高新技术企业名单的公告,/gqrdw/c101518/202306/df0c5936799d4e19b619e8695bff4547.shtml
江西省认定机构：关于江西省2023年第三批高新技术企业更名的公告,/gqrdw/c101502/202306/7888dd3371a64f0b8270150c6d7f20ac.shtml
四川省认定机构：关于成都动网科技有限公司高新技术企业资格继续有效的公告,/gqrdw/c101585/202306/a2ead4314d0c4bae9d2ec765d1634fe6.shtml
江西省认定机构：关于江西省2023年第二批完成异地整体搬迁高新技术企业资格...,/gqrdw/c101574/202306/f5c196da31f9480ea4e47fa85576fb07.shtml
青岛市认定机构：关于青岛绿控农业科技有限公司等3家高新技术企业资格继续有...,/gqrdw/c101576/202305/4a1ab61c7406412b94bcec4e4b611b5f.shtml
江苏省认定机构：关于天裕（无锡）装备技术有限公司等高新技术企业资格继续...,/gqrdw/c101568/202305/e1018fc2c55146d2b398895feac56548.shtml
西藏自治区认定机构：关于取消2家企业高新技术企业资格的通知,/gqrdw/c101552/202305/9c70284b7bc94a33a584eb4ea05ba8c9.shtml
西藏自治区认定机构：关于取消2家企业高新技术企业资格的通知,/gqrdw/c101552/202305/a75f7664b0ea42ababe807775c5bdf03.shtml
重庆市认定机构：关于重庆市2023年第一批高新技术企业更名通过企业的公告,/gqrdw/c101512/202305/7abc7277f4b8405ab483240e09df5732.shtml
贵州省认定机构：关于取消贵州天正会计师事务所、贵州致顺会计师事务所参与...,/gqrdw/c101622/202312/bb6edc3acbbd4931843d315c0c5ce989.shtml
重庆市认定机构：关于重庆市2023年第一批完成异地搬迁高新技术企业的公告,/gqrdw/c101584/202305/587d7450f150477ca014bd6c8ff9dd09.shtml
大连市认定机构：关于取消大连九辰科技有限公司高新技术企业资格的公告,/gqrdw/c101528/202305/bd0d6da398e44ea194630ff5d9edbbfc.shtml
关于对浙江省认定机构2022年认定的高新技术企业进行补充备案的公告,/gqrdw/c101454/202305/f569db586d7a416c897f46712394294c.shtml
